ws_id,ws_name,next_ws_id,is_available_flag,ws_bay_id
WS-152996,Genuine Parts Company,WS-153001,Y,B394
WS-151699,Danaher Corporation,WS-151705,Y,B373
WS-152606,Black Hills Corporation,WS-152613,Y,B56
WS-155017,Malvern Bancorp,WS-155021,N,B343
WS-151782,Bright Scholar Education Holdings Limited,WS-151787,N,D238
WS-154996,ImmunoGen,WS-155003,N,B192
WS-152674,Great Ajax Corp.,WS-152678,N,B427
WS-150314,Pacific Mercantile Bancorp,WS-150324,Y,D447
WS-151078,Casa Systems,WS-151083,N,B69
WS-151540,Dyadic International,WS-151541,N,B372
WS-152725,Universal Stainless & Alloy Products,WS-152728,Y,B79
WS-153342,Global X Autonomous & Electric Vehicles ETF,WS-153345,N,D85
WS-155373,SIRVA,WS-155376,Y,D454
WS-152668,UNIVERSAL INSURANCE HOLDINGS INC,WS-152675,Y,D91
WS-153873,McKesson Corporation,WS-153881,N,B351
WS-152308,Angel Oak Financial Strategies Income Term Trust,WS-152315,Y,B189
WS-153895,Realty Income Corporation,WS-153901,N,D482
WS-155651,Greenland Acquisition Corporation,WS-155660,N,B405
WS-153909,FLIR Systems,WS-153911,Y,B265
WS-153335,BlackRock Investment Quality Municipal Trust Inc. (The),WS-153345,N,B89
WS-150256,Spirit MTA REIT,WS-150259,Y,D197
WS-151400,Luokung Technology Corp,WS-151403,N,B171
WS-152198,The Hanover Insurance Group,WS-152205,N,D342
WS-154428,Lilis Energy,WS-154437,Y,D87
WS-152030,Saratoga Investment Corp,WS-152036,Y,D383
WS-150343,Trimble Inc.,WS-150349,N,B193
WS-150317,Janus Henderson Small/Mid Cap Growth Alpha ETF,WS-150326,N,B471
WS-151085,FARO Technologies,WS-151093,N,D377
WS-153487,Brasilagro Cia Brasileira De Propriedades Agricolas,WS-153492,N,D72
WS-151704,EVI Industries,WS-151712,Y,D413
WS-154368,Altair Engineering Inc.,WS-154374,N,D291
WS-150440,LRAD Corporation,WS-150441,N,B3
WS-150695,Genetic Technologies Ltd,WS-150705,N,D80
WS-155163,MainStay MacKay DefinedTerm Municipal Opportunitie,WS-155172,Y,D84
WS-154556,Aegon NV,WS-154566,N,D484
WS-151296,NASDAQ TEST STOCK,WS-151298,N,D234
WS-151940,Red Violet,WS-151946,Y,B428
WS-154027,Vanguard Short-Term Treasury ETF,WS-154029,Y,D359
WS-150248,Itau Unibanco Banco Holding SA,WS-150251,Y,D291
WS-152612,Northeast Bank,WS-152616,Y,D413
WS-155202,Penn Virginia Corporation,WS-155209,Y,D365
WS-150562,Yuma Energy,WS-150568,Y,D281
WS-152633,Intercontinental Exchange Inc.,WS-152639,Y,B36
WS-152703,First Trust Cloud Computing ETF,WS-152707,Y,B323
WS-152631,Perceptron,WS-152632,N,D119
WS-151567,Athene Holding Ltd.,WS-151574,Y,D353
WS-154757,Peoples Bancorp Inc.,WS-154761,N,B161
WS-154918,Computer Programs and Systems,WS-154926,Y,D8
WS-151373,The Stars Group Inc.,WS-151380,Y,B82
WS-154433,Domino&#39;s Pizza Inc,WS-154441,N,B441
WS-151293,Grupo Televisa S.A.,WS-151297,N,B176
WS-154323,Janus Henderson Group plc,WS-154330,Y,D361
WS-155770,BT Group plc,WS-155774,N,D43
WS-151799,Helius Medical Technologies,WS-151800,Y,B125
WS-150782,Ituran Location and Control Ltd.,WS-150789,N,D215
WS-155736,American Assets Trust,WS-155744,Y,B105
WS-150580,Akero Therapeutics,WS-150589,Y,B72
WS-150506,Turning Point Therapeutics,WS-150515,N,D202
WS-153370,Forward Pharma A/S,WS-153380,N,D306
WS-151305,Paylocity Holding Corporation,WS-151314,Y,B140
WS-155777,Trecora Resources,WS-155787,N,B250
WS-152833,Home Depot,WS-152841,Y,B82
WS-152825,SenesTech,WS-152831,N,D368
WS-153326,Frontier Communications Corporation,WS-153329,N,D7
WS-151118,Hillman Group Capital Trust,WS-151128,N,D274
WS-153811,Bridgford Foods Corporation,WS-153815,Y,B393
WS-150969,Castle Biosciences,WS-150971,N,B17
WS-154301,Civeo Corporation,WS-154311,Y,D284
WS-153315,HCA Healthcare,WS-153317,Y,B347
WS-151567,Natera,WS-151573,N,D262
WS-151535,Cohu,WS-151544,Y,D108
WS-152499,The Dixie Group,WS-152501,N,D271
WS-155436,WillScot Corporation,WS-155440,N,B500
WS-152100,Barclays PLC,WS-152109,Y,B141
WS-153105,Fly Leasing Limited,WS-153113,Y,B246
WS-154796,Lumber Liquidators Holdings,WS-154802,N,B223
WS-150287,Hornbeck Offshore Services,WS-150289,N,B311
WS-152185,RiverNorth Managed Duration Municipal Income Fund,WS-152188,N,B435
WS-153332,UGI Corporation,WS-153338,Y,B245
WS-153183,The Gabelli Dividend & Income Trust,WS-153192,Y,B318
WS-154095,Mechel PAO,WS-154098,Y,B162
WS-152658,Hi-Crush Inc.,WS-152668,N,D200
WS-154177,Western Midstream Partners,WS-154180,Y,D285
WS-150900,MV Oil Trust,WS-150905,Y,D223
WS-150600,II-VI Incorporated,WS-150606,N,B397
WS-150456,Invesco DWA Utilities Momentum ETF,WS-150458,Y,B296
WS-153628,scPharmaceuticals Inc.,WS-153630,Y,D381
WS-153758,Western Asset Mortgage Capital Corporation,WS-153761,N,D306
WS-151630,BlackRock Long-Term Municipal Advantage Trust,WS-151639,Y,B380
WS-151202,Origin Agritech Limited,WS-151210,Y,B291
WS-155534,Hepion Pharmaceuticals,WS-155539,Y,D474
WS-153723,Inogen,WS-153725,Y,D140
WS-152261,DropCar,WS-152267,N,B85
WS-154329,Celyad SA,WS-154331,Y,B229
WS-152587,Nuveen North Carolina Quality Municipal Income Fd,WS-152596,Y,D219
WS-154596,Sumitomo Mitsui Financial Group Inc,WS-154604,N,B26
WS-154442,SiteOne Landscape Supply,WS-154448,Y,D137
WS-155044,Capital Trust,WS-155046,N,B322
WS-151216,V.F. Corporation,WS-151219,Y,B37
WS-155317,ARMOUR Residential REIT,WS-155324,N,B440
WS-153087,Nuveen California Municipal Value Fund 2,WS-153096,Y,B439
WS-155833,Novanta Inc.,WS-155840,N,D278
WS-152373,Western Asset Global Corporate Defined Opportunity Fund Inc.,WS-152382,N,B480
WS-155472,IBERIABANK Corporation,WS-155476,Y,D368
WS-155616,The Cheesecake Factory Incorporated,WS-155620,N,D178
WS-154132,Mersana Therapeutics,WS-154134,Y,B431
WS-151512,Tesla,WS-151518,Y,B74
WS-150871,Clearwater Paper Corporation,WS-150877,N,B40
WS-150441,Level One Bancorp,WS-150448,N,D133
WS-155000,Evolution Petroleum Corporation,WS-155003,N,D112
WS-150862,CSS Industries,WS-150863,N,B24
WS-155946,Pensare Acquisition Corp.,WS-155954,Y,B13
WS-154979,TrueCar,WS-154982,Y,D37
WS-152878,First Seacoast Bancorp,WS-152885,Y,B353
WS-155075,Motorcar Parts of America,WS-155080,N,B231
WS-155156,Nephros,WS-155158,Y,D431
WS-151131,Scudder Strategic Municiple Income Trust,WS-151137,N,D498
WS-154120,Westport Fuel Systems Inc,WS-154122,N,B124
WS-151764,BlackRock Municipal Target Term Trust Inc. (The),WS-151768,N,B46
WS-150040,Inpixon ,WS-150043,Y,D406
WS-154592,SM Energy Company,WS-154602,Y,B194
WS-155051,Bridgeline Digital,WS-155056,N,B102
WS-152032,Investcorp Credit Management BDC,WS-152033,N,D88
WS-151694,Net Element,WS-151701,Y,B79
WS-150401,Hecla Mining Company,WS-150405,N,D259
WS-152410,Freshpet,WS-152420,N,B423
WS-153589,Salient Midstream & MLP Fund,WS-153597,N,D420
WS-155985,U.S. Auto Parts Network,WS-155987,Y,B70
WS-151443,Lockheed Martin Corporation,WS-151449,Y,D186
WS-153895,Value Line,WS-153898,Y,B444
WS-152633,Atara Biotherapeutics,WS-152639,Y,B247
WS-150570,IBO (Listing Market - NYSE Amex Network B F),WS-150579,Y,D117
WS-150974,Asure Software Inc,WS-150976,Y,D48
WS-154978,Kimberly-Clark Corporation,WS-154987,Y,D404
WS-152847,Nuveen NASDAQ 100 Dynamic Overwrite Fund,WS-152852,N,D366
WS-150335,Kura Sushi USA,WS-150340,Y,D170
WS-154545,ABM Industries Incorporated,WS-154552,N,B236
WS-154933,CoStar Group,WS-154939,Y,B84
WS-152623,Resources Connection,WS-152625,N,D97
WS-152839,Loral Space and Communications,WS-152843,Y,D259
WS-155784,BlackRock Maryland Municipal Bond Trust,WS-155788,N,B362
WS-152987,iShares MSCI China ETF,WS-152989,N,B29
WS-150468,Steel Partners Holdings LP,WS-150474,Y,D127
WS-155349,Innospec Inc.,WS-155351,N,D187
WS-153298,Longevity Acquisition Corporation,WS-153300,Y,D402
WS-150810,Arcturus Therapeutics Holdings Inc.,WS-150812,Y,B393
WS-154225,Cytosorbents Corporation,WS-154228,Y,B320
WS-153631,Formula Systems (1985) Ltd.,WS-153634,N,B31
WS-154081,iShares Global Green Bond ETF,WS-154088,Y,D274
WS-152208,VanEck Vectors Pharmaceutical ETF,WS-152214,Y,B427
WS-152275,Townsquare Media,WS-152278,N,D450
WS-153707,Wright Medical Group N.V.,WS-153717,N,B305
WS-152715,Select Energy Services,WS-152717,Y,B360
WS-154919,Rhythm Pharmaceuticals,WS-154924,N,D298
WS-154795,Old Second Bancorp,WS-154800,Y,D470
WS-151790,LEAP THERAPEUTICS,WS-151796,N,D495
WS-151654,Target Hospitality Corp.,WS-151659,N,B480
WS-151339,CBM Bancorp,WS-151347,N,B226
WS-151046,Brainstorm Cell Therapeutics Inc.,WS-151047,N,B255
WS-150977,China XD Plastics Company Limited,WS-150983,Y,D319
WS-153262,Manulife Financial Corp,WS-153268,N,D82
WS-154999,Magenta Therapeutics,WS-155004,Y,B386
WS-151138,Armstrong Flooring,WS-151148,Y,B67
WS-155863,Bank First Corporation,WS-155869,N,D141
WS-152393,Orix Corp Ads,WS-152395,Y,D136
WS-151100,GasLog LP.,WS-151104,N,B262
WS-150357,BCE,WS-150359,N,B413
WS-151476,Gamestop Corporation,WS-151486,N,B176
WS-155888,StoneCastle Financial Corp,WS-155892,Y,D117
WS-150669,Aerojet Rocketdyne Holdings,WS-150673,Y,B468
WS-150722,Nuveen Diversified Dividend and Income Fund,WS-150728,N,B479
WS-155646,Optibase Ltd.,WS-155649,N,B138
WS-151541,Extreme Networks,WS-151545,Y,B446
WS-151602,Advance Auto Parts Inc,WS-151609,Y,D442
WS-154874,Achieve Life Sciences,WS-154877,N,D256
WS-151499,American Express Company,WS-151500,N,B316
WS-154781,Telephone and Data Systems,WS-154790,Y,B74
WS-154691,Benitec Biopharma Limited,WS-154698,Y,B37
WS-151833,DAQO New Energy Corp.,WS-151838,N,B355
WS-155933,Prosperity Bancshares,WS-155936,Y,B327
WS-154433,Americold Realty Trust,WS-154438,Y,B89
WS-152643,FlexShares Real Assets Allocation Index Fund,WS-152650,N,B469
WS-155120,Tricida,WS-155126,Y,B232
WS-155744,AllianzGI Convertible & Income Fund,WS-155746,Y,B283
WS-154958,Korea Fund,WS-154960,N,D184
WS-154167,Oil-Dri Corporation Of America,WS-154176,N,D447
WS-155658,Experience Investment Corp.,WS-155663,N,B442
WS-155658,Mexico Fund,WS-155662,Y,D358
WS-155654,Marlin Business Services Corp.,WS-155655,N,D75
WS-154251,Novagold Resources Inc.,WS-154255,N,B253
WS-151700,Blackrock MuniYield Pennsylvania Quality Fund,WS-151701,N,B69
WS-152744,Univest Financial Corporation,WS-152752,N,D287
WS-155212,Tata Motors Ltd,WS-155220,Y,D411
WS-153713,Ford Motor Company,WS-153723,Y,D492
WS-153797,CECO Environmental Corp.,WS-153807,Y,B416
WS-152351,Golden Star Resources,WS-152356,N,D97
WS-153930,Consolidated-Tomoka Land Co.,WS-153932,Y,B94
WS-153543,ICON plc,WS-153544,Y,D250
WS-150265,Wingstop Inc.,WS-150267,N,D439
WS-151298,International Paper Company,WS-151306,N,D274
WS-155768,Equity Lifestyle Properties,WS-155770,Y,B216
WS-151262,Exterran Corporation,WS-151263,N,B27
WS-151528,Equity Bancshares,WS-151536,N,B32
WS-152228,Netfin Acquisition Corp.,WS-152233,Y,D220
WS-151795,Natera,WS-151800,N,D45
WS-154475,Berkshire Hathaway Inc.,WS-154484,Y,B400
WS-153493,Stantec Inc,WS-153499,N,D269
WS-152587,Flaherty & Crumrine Preferred and Income Securitie,WS-152588,N,D227
WS-150780,Molecular Templates,WS-150783,N,D361
WS-154861,ICU Medical,WS-154868,N,D381
WS-151590,Citius Pharmaceuticals,WS-151592,Y,B246
WS-155040,Renren Inc.,WS-155047,N,D244
WS-151929,China Mobile (Hong Kong) Ltd.,WS-151931,N,D167
WS-152500,PGT Innovations,WS-152508,Y,B431
WS-154807,Getty Realty Corporation,WS-154811,Y,D39
WS-153433,Guaranty Federal Bancshares,WS-153436,N,B32
WS-151441,Kenon Holdings Ltd.,WS-151449,Y,D297
WS-153876,Banco Santander,WS-153884,N,D18
WS-150151,Vectrus,WS-150160,Y,D282
WS-153457,Internap Corporation,WS-153459,N,D355
WS-152807,Amalgamated Bank,WS-152817,Y,D361
WS-153622,Steel Dynamics,WS-153624,Y,B357
WS-150031,PFSweb,WS-150041,N,D480
WS-153929,Kelly Services,WS-153937,N,B221
WS-155527,Nanometrics Incorporated,WS-155528,Y,B247
WS-152461,Vermillion,WS-152466,N,D441
WS-151400,WVS Financial Corp.,WS-151410,N,D262
WS-154855,Blackrock Global,WS-154860,N,B164
WS-150126,BlackRock Credit Allocation Income Trust,WS-150127,Y,B496
WS-153536,PGIM High Yield Bond Fund,WS-153542,N,D320
WS-150701,TriMas Corporation,WS-150709,N,D314
WS-152635,Natera,WS-152636,N,D341
WS-152744,Kindred Biosciences,WS-152753,N,D364
WS-151016,Western Asset Total Return ETF,WS-151018,Y,B109
WS-151145,Energy Transfer Operating,WS-151147,Y,D150
WS-155245,Big Lots,WS-155250,Y,B329
WS-150382,1347 Property Insurance Holdings,WS-150392,N,D22
WS-151230,Domino&#39;s Pizza Inc,WS-151239,N,D394
WS-152573,Pedevco Corp.,WS-152582,Y,B356
WS-152496,Nuveen Virginia Quality Municipal Income Fund,WS-152497,N,D321
WS-150660,RenaissanceRe Holdings Ltd.,WS-150662,N,D260
WS-150876,Corindus Vascular Robotics,WS-150877,N,D404
WS-154361,First Trust Emerging Markets Small Cap AlphaDEX Fund,WS-154371,Y,D246
WS-154425,Companhia Paranaense de Energia (COPEL),WS-154426,N,D288
WS-152435,Saia,WS-152443,N,B447
WS-151530,Invesco DWA Consumer Staples Momentum ETF,WS-151535,N,B442
WS-151495,United Bancorp,WS-151497,Y,B482
WS-153725,AllianzGI Convertible & Income 2024 Target Term Fund,WS-153734,N,D444
WS-151744,Majesco,WS-151745,N,D278
WS-151660,F5 Networks,WS-151663,N,D109
WS-151689,Trinity Place Holdings Inc.,WS-151692,Y,B29
WS-152108,Miller Industries,WS-152117,Y,B32
WS-154920,Best Buy Co.,WS-154930,Y,B300
WS-151544,Okta,WS-151552,Y,B419
WS-152467,Ryerson Holding Corporation,WS-152474,Y,D403
WS-153553,Western Asset High Income Opportunity Fund,WS-153561,Y,D27
WS-151244,Impinj,WS-151247,N,B253
WS-151116,Alteryx,WS-151123,N,D115
WS-155789,ACI Worldwide,WS-155793,Y,B83
WS-154913,DERMAdoctor,WS-154915,N,B318
WS-154948,resTORbio,WS-154951,Y,D382
WS-150911,Progenics Pharmaceuticals Inc.,WS-150918,N,D444
WS-155450,Mosaic Acquisition Corp.,WS-155460,N,D17
WS-150556,Antero Midstream Corporation,WS-150565,N,D315
WS-153595,Equus Total Return,WS-153603,N,B224
WS-150094,Allstate Corporation (The),WS-150101,N,D264
WS-150105,GP Strategies Corporation,WS-150109,Y,D422
WS-153083,LRAD Corporation,WS-153085,N,B261
WS-150532,Galmed Pharmaceuticals Ltd.,WS-150539,Y,D291
WS-153211,Atento S.A.,WS-153213,Y,B231
WS-151567,U.S. Silica Holdings,WS-151574,Y,B416
WS-150386,Acceleron Pharma Inc.,WS-150387,N,D47
WS-152089,Delaware Investments Dividend & Income Fund,WS-152093,N,B311
WS-152018,Magna International,WS-152019,Y,B467
WS-151192,voxeljet AG,WS-151199,Y,D235
WS-154206,Voya Prime Rate Trust,WS-154216,Y,B436
WS-152431,Harsco Corporation,WS-152437,N,B248
WS-150294,First Trust,WS-150297,N,D60
WS-155494,Clearwater Paper Corporation,WS-155502,Y,D429
WS-151698,Deutsche Bank AG,WS-151708,N,B44
WS-152108,First Western Financial,WS-152109,N,B296
WS-152009,Pluristem Therapeutics,WS-152010,Y,D97
WS-155620,AC Immune SA,WS-155630,Y,B435
WS-150158,Medley LLC,WS-150168,Y,D419
WS-153183,Retail Value Inc.,WS-153188,N,D42
WS-154257,Andina Acquisition Corp. III,WS-154260,Y,B268
WS-155976,Lincoln Educational Services Corporation,WS-155982,N,B33
WS-155176,Tucows Inc.,WS-155178,N,B167
WS-153286,Spirit of Texas Bancshares,WS-153295,N,D143
WS-151229,Zynga Inc.,WS-151236,N,B166
WS-155468,America First Multifamily Investors,WS-155476,Y,D15
WS-151356,Comstock Resources,WS-151362,N,B480
WS-154650,Builders FirstSource,WS-154655,Y,B438
WS-150732,Eagleline Acquisition Corp.,WS-150734,Y,D38
WS-152929,Huazhu Group Limited,WS-152931,Y,D299
WS-151165,Fuwei Films (Holdings) Co.,WS-151172,Y,D21
WS-152103,Benitec Biopharma Limited,WS-152105,Y,D203
WS-151478,Arotech Corporation,WS-151484,N,B484
WS-154818,Ballantyne Strong,WS-154824,N,B128
WS-153183,Morningstar,WS-153190,Y,D64
WS-153971,Ranpak Holdings Corp,WS-153980,Y,B154
WS-152689,Vulcan Materials Company,WS-152694,Y,B43
WS-155677,Lifevantage Corporation,WS-155679,N,B419
WS-152240,Axcella Health Inc.,WS-152242,Y,D214
WS-153609,Aurora Mobile Limited,WS-153615,N,B287
WS-150490,Taitron Components Incorporated,WS-150494,Y,B313
WS-152608,Cypress Semiconductor Corporation,WS-152616,Y,D310
WS-154444,ImmuCell Corporation,WS-154447,N,B413
WS-155483,Valero Energy Corporation,WS-155492,Y,D114
WS-152847,Ally Financial Inc.,WS-152850,Y,B316
WS-154521,Ambarella,WS-154523,N,D367
WS-153900,Sonim Technologies,WS-153902,Y,B316
WS-154244,Hospitality Properties Trust,WS-154249,N,D255
WS-155411,Jagged Peak Energy Inc.,WS-155413,N,B15
WS-153186,Upland Software,WS-153187,N,B424
WS-155205,ABM Industries Incorporated,WS-155215,Y,D105
WS-150107,Highland/iBoxx Senior Loan ETF,WS-150116,Y,B269
WS-152262,TopBuild Corp.,WS-152263,N,D319
WS-152989,American Realty Investors,WS-152997,Y,B149
WS-154860,Old Dominion Freight Line,WS-154865,Y,D56
WS-154104,Santander Consumer USA Holdings Inc.,WS-154114,N,B424
WS-155727,Sypris Solutions,WS-155732,N,B130
WS-152804,Cellcom Israel,WS-152810,N,B336
WS-155056,Arena Pharmaceuticals,WS-155059,N,B259
WS-155640,Caleres,WS-155641,Y,D378
WS-152835,Innovate Biopharmaceuticals,WS-152838,N,D400
WS-153354,Morningstar,WS-153356,Y,B16
WS-152496,Canterbury Park Holding Corporation,WS-152501,Y,B130
WS-151776,TerraForm Power,WS-151786,N,B154
WS-152376,Civista Bancshares,WS-152384,N,B398
WS-152883,Avalon Holdings Corporation,WS-152888,N,D208
WS-155217,Newtek Business Services Corp.,WS-155222,Y,D64
WS-150942,Pepsico,WS-150947,N,B92
WS-153257,DelMar Pharmaceuticals,WS-153258,N,D165
WS-150068,Amazon.com,WS-150072,Y,B439
WS-155026,Winnebago Industries,WS-155032,Y,D467
WS-154194,CACI International,WS-154204,Y,D444
WS-151794,Kenon Holdings Ltd.,WS-151796,N,D319
WS-154479,Camtek Ltd.,WS-154487,N,D119
WS-150497,Scudder Strategic Municiple Income Trust,WS-150499,Y,B205
WS-150960,Regions Financial Corporation,WS-150964,Y,D229
WS-150343,Mudrick Capital Acquisition Corporation,WS-150353,Y,B369
WS-151173,Ruth&#39;s Hospitality Group,WS-151182,Y,D58
WS-151097,FlexShares Credit-Scored US Corporate Bond Index Fund,WS-151099,N,B344
WS-152483,The Providence Service Corporation,WS-152490,N,D327
WS-150634,Calamos Convertible and High Income Fund,WS-150642,Y,D221
WS-152386,Guaranty Federal Bancshares,WS-152388,N,B9
WS-150581,Cohu,WS-150591,N,B370
WS-150854,Banco Santander,WS-150862,Y,B179
WS-150248,Kraton Corporation,WS-150258,N,B76
WS-153220,Hallmark Financial Services,WS-153229,N,B87
WS-154285,RENN Fund,WS-154292,Y,D156
WS-152564,Globalstar,WS-152567,N,B426
WS-152991,Old Point Financial Corporation,WS-153001,N,D347
WS-150062,Atlantic Capital Bancshares,WS-150069,Y,D175
WS-151852,LEAP THERAPEUTICS,WS-151861,Y,D241
WS-150824,Itau Unibanco Banco Holding SA,WS-150825,N,D366
WS-153099,ECA Marcellus Trust I,WS-153108,Y,D462
WS-151698,Nexeon Medsystems,WS-151702,N,D171
WS-153293,Quanterix Corporation,WS-153302,N,D428
WS-155022,HF Foods Group Inc.,WS-155030,N,D75
WS-150504,Everbridge,WS-150511,Y,B192
WS-152944,Opes Acquisition Corp.,WS-152949,Y,D112
WS-155103,Invesco Golden Dragon China ETF,WS-155111,Y,B417
WS-153224,Full Spectrum Inc.,WS-153230,N,D442
WS-153137,RH,WS-153144,N,B44
WS-152569,Cedar Realty Trust,WS-152572,Y,D448
WS-155086,Principal Financial Group Inc,WS-155088,Y,B84
WS-150758,Invesco Global Water ETF,WS-150767,Y,D106
WS-155261,Portman Ridge Finance Corporation,WS-155262,N,B47
WS-153893,Novagold Resources Inc.,WS-153894,N,D223
WS-153598,Tesla,WS-153604,N,D216
WS-153375,Discovery,WS-153383,N,B380
WS-153842,Aravive,WS-153844,Y,B348
WS-151428,vTv Therapeutics Inc.,WS-151437,Y,D436
WS-151299,Oaktree Specialty Lending Corporation,WS-151305,N,B126
WS-155268,Ellomay Capital Ltd.,WS-155278,Y,D303
WS-152042,Big 5 Sporting Goods Corporation,WS-152047,Y,B219
WS-152771,First Trust Nasdaq Artificial Intelligence and Robotics ETF,WS-152776,Y,D352
WS-152171,Balchem Corporation,WS-152177,N,B38
WS-151454,CVR Energy Inc.,WS-151464,Y,B443
WS-151341,Savara,WS-151348,N,B285
WS-155400,Endologix,WS-155408,N,B102
WS-155919,Quanta Services,WS-155921,N,D413
WS-154688,Peapack-Gladstone Financial Corporation,WS-154693,N,D398
WS-152534,Acuity Brands,WS-152543,N,B264
WS-150327,The Gabelli Dividend & Income Trust,WS-150336,Y,B304
WS-152781,Moelis & Company,WS-152783,N,D93
WS-150851,Achieve Life Sciences,WS-150860,N,D61
WS-150578,Five Point Holdings,WS-150588,Y,D478
WS-151750,Amplify Online Retail ETF,WS-151753,Y,D450
WS-155102,Atossa Genetics Inc.,WS-155105,Y,B487
WS-152036,Phio Pharmaceuticals Corp.,WS-152043,Y,B398
WS-154376,Cavco Industries,WS-154381,N,B170
WS-154683,Invesco S&P SmallCap Utilities & Communication Services ETF,WS-154692,Y,B235
WS-150079,Taronis Technologies,WS-150081,Y,B286
WS-155724,Celsion Corporation,WS-155732,N,D260
WS-150322,Old Republic International Corporation,WS-150324,Y,D179
WS-151092,Cango Inc.,WS-151096,N,B473
WS-151005,Incyte Corporation,WS-151006,N,D20
WS-152477,Cherry Hill Mortgage Investment Corporation,WS-152478,N,B419
WS-154914,Western Asset Corporate Loan Fund Inc,WS-154918,N,D321
WS-154075,BJ&#39;s Restaurants,WS-154084,N,B341
WS-153225,Dyadic International,WS-153235,Y,D146
WS-153594,Anthem,WS-153600,Y,D313
WS-150603,G-III Apparel Group,WS-150608,Y,D231
WS-151017,Evogene Ltd.,WS-151024,Y,D139
WS-153614,Evercore Inc.,WS-153619,N,B303
WS-150664,Seagate Technology PLC,WS-150666,Y,D224
WS-151581,Osisko Gold Royalties Ltd,WS-151586,Y,D1
WS-150492,Worthington Industries,WS-150496,Y,D226
WS-155260,CIRCOR International,WS-155268,Y,D131
WS-154968,Kimball Electronics,WS-154975,N,D218
WS-150054,LogicBio Therapeutics,WS-150058,Y,D9
WS-151339,Morgan Stanley Emerging Markets Domestic Debt Fund,WS-151349,Y,B333
WS-150176,Davis Select Financial ETF,WS-150180,Y,D492
WS-155087,Famous Dave&#39;s of America,WS-155096,N,B23
WS-150395,Sasol Ltd.,WS-150397,Y,D300
WS-153986,Alleghany Corporation,WS-153994,Y,D319
WS-155576,Evercore Inc.,WS-155577,N,B181
WS-154468,Bristol-Myers Squibb Company,WS-154475,N,B140
WS-151911,HireQuest,WS-151915,Y,D250
